energy,s004,s005,s006,s007,s008,s009,s010,mean
2.491509999999999764e+03,9.990238000000000174e-01,1.056801000000000101e+00,1.066238000000000019e+00,1.003559000000000090e+00,9.914745999999999837e-01,9.704812999999999912e-01,1.025722000000000023e+00,1.016185671428571524e+00
2.491760000000000218e+03,1.031903999999999932e+00,1.224174000000000095e+00,1.019109999999999960e+00,1.049385000000000012e+00,1.122976999999999892e+00,1.051420999999999939e+00,1.055903000000000036e+00,1.079267714285714108e+00
2.492010000000000218e+03,9.637343000000000437e-01,1.092236999999999902e+00,1.026065999999999923e+00,1.140741000000000005e+00,9.705247999999999653e-01,1.149110000000000076e+00,1.114800000000000013e+00,1.065316157142857101e+00
2.492259999999999764e+03,1.136266999999999916e+00,1.119513999999999898e+00,1.075245000000000006e+00,1.001582999999999890e+00,1.189222000000000001e+00,1.131990999999999969e+00,1.114238000000000062e+00,1.109722857142857233e+00
2.492509999999999764e+03,1.150458999999999898e+00,1.199557999999999902e+00,1.164233999999999991e+00,1.148705000000000087e+00,9.774888999999999939e-01,1.045455999999999941e+00,1.027628999999999904e+00,1.101932842857142658e+00
2.492760000000000218e+03,1.143591000000000024e+00,1.244221999999999939e+00,1.096346999999999960e+00,1.202037000000000022e+00,1.196175999999999906e+00,1.153609000000000107e+00,1.145599000000000034e+00,1.168797285714285650e+00
2.493019999999999982e+03,1.173168999999999906e+00,1.123569999999999958e+00,1.111858000000000013e+00,1.258364000000000038e+00,8.857578999999999869e-01,1.048783999999999939e+00,1.377618999999999927e+00,1.139874557142857237e+00
2.493269999999999982e+03,1.149623000000000062e+00,1.043431999999999915e+00,1.088686999999999960e+00,1.011854000000000031e+00,1.292051999999999978e+00,1.188436999999999966e+00,1.047244000000000064e+00,1.117332714285714568e+00
2.493519999999999982e+03,1.131925000000000070e+00,1.156838000000000033e+00,1.154433000000000042e+00,1.149485000000000090e+00,1.064692999999999889e+00,1.173364999999999991e+00,1.148258999999999919e+00,1.139856857142857338e+00
2.493769999999999982e+03,1.135412000000000088e+00,1.227959999999999940e+00,1.069409000000000054e+00,1.032693000000000083e+00,1.139216999999999924e+00,1.214091999999999949e+00,1.107277000000000067e+00,1.132294285714285698e+00
2.494019999999999982e+03,1.067377999999999938e+00,1.128128000000000020e+00,1.185878999999999905e+00,1.260890999999999984e+00,1.005057000000000089e+00,1.023155999999999954e+00,1.237724999999999964e+00,1.129744857142857217e+00
